,Date,Open,High,Low,Close,Adj Close,Volume
288,2020-03-05,118.5,122.19999694824219,116.0,117.0999984741211,53.42070770263672,26357440
289,2020-03-06,111.69999694824219,113.4000015258789,108.0999984741211,111.05000305175781,50.66071701049805,16482554
290,2020-03-09,104.0,105.44999694824219,93.4000015258789,94.9000015258789,43.29313278198242,38812494
291,2020-03-11,92.0,95.5,91.25,92.0,41.970149993896484,33275417
292,2020-03-12,84.75,85.5,78.25,79.8499984741211,36.42735290527344,38859454
293,2020-03-13,73.1500015258789,86.5999984741211,68.9000015258789,84.05000305175781,38.3433837890625,45056179
294,2020-03-16,78.0,80.69999694824219,74.25,74.8499984741211,34.146366119384766,33776987
295,2020-03-17,76.55000305175781,80.44999694824219,74.4000015258789,75.0,34.21479415893555,32827612
296,2020-03-18,78.0,78.6500015258789,72.0999984741211,72.94999694824219,33.27959060668945,30564628
297,2020-03-19,69.44999694824219,73.6500015258789,67.80000305175781,69.3499984741211,31.637285232543945,31315971
298,2020-03-20,72.4000015258789,78.0,70.4000015258789,75.44999694824219,34.42008590698242,29770131
299,2020-03-23,67.94999694824219,71.30000305175781,61.650001525878906,62.650001525878906,28.580760955810547,22554580
300,2020-03-24,67.5,68.44999694824219,62.349998474121094,62.79999923706055,28.649188995361328,30625756
301,2020-03-25,62.70000076293945,65.0,62.349998474121094,64.19999694824219,29.287866592407227,29906347
302,2020-03-26,65.5999984741211,69.19999694824219,63.5,65.80000305175781,30.017786026000977,29677898
303,2020-03-27,68.55000305175781,68.8499984741211,63.0,63.75,29.08258056640625,26203180
304,2020-03-30,61.79999923706055,62.900001525878906,60.20000076293945,61.54999923706055,28.07894515991211,17613091
305,2020-03-31,63.45000076293945,67.0,62.599998474121094,64.69999694824219,29.51596450805664,44630133
306,2020-04-01,65.0,65.4000015258789,62.349998474121094,62.650001525878906,28.580760955810547,23338180
307,2020-04-03,64.0,64.44999694824219,62.20000076293945,62.79999923706055,28.649188995361328,24226254
308,2020-04-07,66.30000305175781,67.69999694824219,65.0999984741211,66.75,30.451173782348633,45735662
309,2020-04-08,65.94999694824219,73.4000015258789,65.0,70.30000305175781,32.070674896240234,49394146
310,2020-04-09,73.0,77.30000305175781,72.80000305175781,76.80000305175781,35.03595733642578,41601771
311,2020-04-13,77.5999984741211,79.44999694824219,73.6500015258789,78.30000305175781,35.720252990722656,37469406
312,2020-04-15,79.5,83.19999694824219,77.5999984741211,78.5999984741211,35.85710525512695,43610778
313,2020-04-16,77.80000305175781,84.6500015258789,77.1500015258789,82.69999694824219,37.727516174316406,54467290
314,2020-04-17,87.0,87.0,82.8499984741211,84.0999984741211,38.36619567871094,30167339
315,2020-04-20,86.44999694824219,86.44999694824219,80.80000305175781,81.44999694824219,37.15727233886719,33261919
316,2020-04-21,77.4000015258789,79.5,73.80000305175781,78.44999694824219,35.78868103027344,44068814
317,2020-04-22,75.94999694824219,77.19999694824219,73.3499984741211,76.0999984741211,34.716617584228516,37108572
318,2020-04-23,77.75,78.55000305175781,76.5999984741211,77.5999984741211,35.40091323852539,24257769
319,2020-04-24,76.80000305175781,80.25,75.69999694824219,77.94999694824219,35.560585021972656,33734720
320,2020-04-27,78.80000305175781,79.9000015258789,78.1500015258789,78.44999694824219,35.78868103027344,16787545
321,2020-04-28,78.5,78.80000305175781,75.80000305175781,76.8499984741211,35.05876159667969,33514140
322,2020-04-29,77.05000305175781,79.94999694824219,77.0,79.1500015258789,36.1080207824707,27243567
323,2020-04-30,82.0,91.0,81.5,89.55000305175781,40.852474212646484,63684205
324,2020-05-04,82.6500015258789,83.69999694824219,77.4000015258789,79.94999694824219,36.47296905517578,33174258
325,2020-05-05,81.80000305175781,83.19999694824219,78.5,78.9000015258789,35.99397277832031,29105285
326,2020-05-06,79.69999694824219,80.9000015258789,77.94999694824219,79.44999694824219,36.244876861572266,20995947
327,2020-05-07,78.9000015258789,80.5999984741211,78.05000305175781,78.55000305175781,35.83429718017578,15604986
328,2020-05-08,80.5999984741211,80.80000305175781,77.05000305175781,77.4000015258789,35.30967330932617,15997839
329,2020-05-11,78.8499984741211,80.5,78.0,79.5999984741211,36.31330490112305,33344496
330,2020-05-12,79.44999694824219,90.5,79.05000305175781,89.05000305175781,40.62437438964844,112769086
331,2020-05-13,97.94999694824219,97.94999694824219,88.5,90.25,41.17180633544922,145837778
332,2020-05-14,88.4000015258789,91.80000305175781,87.75,89.1500015258789,40.66999435424805,38560045
333,2020-05-15,90.0,95.55000305175781,88.19999694824219,92.94999694824219,42.403541564941406,75496773
334,2020-05-18,93.94999694824219,95.6500015258789,90.0999984741211,92.5,42.19824981689453,88007084
335,2020-05-19,93.25,93.80000305175781,89.55000305175781,90.0,41.05775833129883,36132629
336,2020-05-20,90.05000305175781,90.55000305175781,88.25,88.55000305175781,40.39627456665039,21380658
337,2020-05-21,89.0,91.75,88.1500015258789,90.19999694824219,41.14899826049805,31500030
338,2020-05-22,90.0,90.4000015258789,88.5999984741211,89.0999984741211,40.64718246459961,15804815
339,2020-05-26,89.5,90.25,87.55000305175781,87.9000015258789,40.09974670410156,17956472
340,2020-05-27,88.5,88.94999694824219,86.25,87.9000015258789,40.09974670410156,17368542
341,2020-05-28,88.9000015258789,90.94999694824219,88.05000305175781,89.94999694824219,41.034950256347656,22032858
342,2020-05-29,89.5999984741211,92.69999694824219,89.0,92.19999694824219,42.06138610839844,34104154
343,2020-06-01,93.30000305175781,97.05000305175781,92.75,93.6500015258789,42.722877502441406,23678854
344,2020-06-02,94.5,97.25,93.3499984741211,96.9000015258789,44.20552444458008,22601674
345,2020-06-03,97.5,102.5,95.9000015258789,96.69999694824219,44.11428451538086,37932952
346,2020-06-04,96.94999694824219,105.19999694824219,96.0999984741211,104.4000015258789,47.62700271606445,55977705
347,2020-06-05,105.0999984741211,106.25,102.9000015258789,105.30000305175781,48.03757858276367,33224107
348,2020-06-08,102.0,111.1500015258789,102.0,105.0999984741211,47.94633865356445,54421243
349,2020-06-09,105.0999984741211,108.25,103.69999694824219,104.5999984741211,47.71824645996094,23311062
350,2020-06-10,104.5999984741211,108.75,104.30000305175781,106.0999984741211,48.40253448486328,29455662
351,2020-06-11,104.9000015258789,106.69999694824219,100.0,101.05000305175781,46.09874725341797,21079891
352,2020-06-12,96.9000015258789,103.94999694824219,96.9000015258789,103.30000305175781,47.12518310546875,33223309
353,2020-06-15,104.0,105.30000305175781,101.5,102.4000015258789,46.714603424072266,20562556
354,2020-06-16,105.0,105.9000015258789,101.6500015258789,103.8499984741211,47.3760871887207,22655820
355,2020-06-17,103.80000305175781,104.1500015258789,101.80000305175781,102.0999984741211,46.57774353027344,11400700
356,2020-06-18,102.80000305175781,107.80000305175781,102.0,107.0,48.813114166259766,27585662
357,2020-06-19,108.44999694824219,109.4000015258789,104.44999694824219,105.25,48.01476287841797,33760216
358,2020-06-22,105.3499984741211,111.69999694824219,104.75,110.05000305175781,50.20450973510742,27108980
359,2020-06-23,110.05000305175781,111.9000015258789,109.05000305175781,110.0,50.18170928955078,20713008
360,2020-06-24,111.0,113.5,107.5999984741211,109.44999694824219,49.93080139160156,28610223
361,2020-06-25,108.94999694824219,112.25,108.0,111.25,50.751956939697266,26667318
362,2020-06-26,112.75,113.25,109.30000305175781,109.94999694824219,50.15889358520508,24544347
363,2020-06-29,110.0,110.0,105.55000305175781,107.94999694824219,49.246490478515625,16926077
364,2020-06-30,108.44999694824219,110.4000015258789,105.4000015258789,106.4000015258789,48.539398193359375,13699750
365,2020-07-01,106.4000015258789,108.80000305175781,105.94999694824219,107.69999694824219,49.132450103759766,11412484
366,2020-07-02,108.0,108.6500015258789,106.0,106.4000015258789,48.539398193359375,12174342
367,2020-07-03,106.0,107.75,103.6500015258789,106.44999694824219,48.56220626831055,23861027
368,2020-07-06,107.0,111.5999984741211,106.25,110.25,50.29576110839844,21818191
369,2020-07-07,110.4000015258789,110.5999984741211,107.30000305175781,107.5999984741211,49.08683395385742,10110065
370,2020-07-08,108.25,114.25,108.0,110.4000015258789,50.364192962646484,32389520
371,2020-07-09,111.80000305175781,114.44999694824219,111.25,112.0,51.09410095214844,20519182
372,2020-07-10,111.69999694824219,112.69999694824219,109.1500015258789,110.3499984741211,50.34137725830078,13337632
373,2020-07-13,111.19999694824219,114.19999694824219,111.0999984741211,112.4000015258789,51.27658462524414,17232063
374,2020-07-14,111.44999694824219,111.44999694824219,108.1500015258789,108.9000015258789,49.67988967895508,14902786
375,2020-07-15,108.9000015258789,110.6500015258789,108.3499984741211,109.0999984741211,49.77112579345703,13209042
376,2020-07-16,109.30000305175781,110.69999694824219,105.80000305175781,108.9000015258789,49.67988967895508,17342605
377,2020-07-17,109.4000015258789,111.0999984741211,108.0999984741211,109.1500015258789,49.79393768310547,9373147
378,2020-07-20,109.3499984741211,110.4000015258789,107.6500015258789,108.0999984741211,49.31493377685547,7764369
379,2020-07-21,109.4000015258789,111.4000015258789,107.6500015258789,110.80000305175781,50.546669006347656,20566751
380,2020-07-22,111.4000015258789,117.9000015258789,109.69999694824219,112.0999984741211,51.13972473144531,50579891
381,2020-07-23,112.80000305175781,115.0999984741211,111.9000015258789,113.94999694824219,51.98368453979492,13751578
382,2020-07-24,113.0,113.80000305175781,109.75,112.05000305175781,51.116912841796875,17540600
383,2020-07-27,112.55000305175781,113.25,109.30000305175781,109.8499984741211,50.113277435302734,10527043
384,2020-07-28,110.4000015258789,111.9000015258789,109.69999694824219,110.8499984741211,50.56947326660156,12008451
385,2020-07-29,110.80000305175781,113.25,109.44999694824219,110.0,50.18170928955078,13066971
386,2020-07-30,110.44999694824219,113.44999694824219,108.80000305175781,110.9000015258789,50.59228515625,90692979
387,2020-07-31,112.0,115.19999694824219,111.80000305175781,113.80000305175781,51.91525650024414,27620235
388,2020-08-03,113.0999984741211,117.25,112.69999694824219,115.30000305175781,52.599552154541016,18528995
389,2020-08-04,116.05000305175781,119.5999984741211,114.8499984741211,119.05000305175781,54.3102912902832,25885045
390,2020-08-05,119.19999694824219,123.4000015258789,119.19999694824219,121.94999694824219,55.63327407836914,30054458
391,2020-08-06,122.25,124.9000015258789,119.9000015258789,122.75,55.99821853637695,20522255
392,2020-08-07,124.9000015258789,126.6500015258789,122.5,122.80000305175781,56.02103805541992,21422669
393,2020-08-10,122.0,126.4000015258789,121.5999984741211,125.19999694824219,57.11590576171875,10985135
394,2020-08-11,126.69999694824219,127.5999984741211,124.75,125.5999984741211,57.298377990722656,12100883
395,2020-08-12,124.0999984741211,128.10000610351562,122.4000015258789,123.4000015258789,56.29474639892578,13873963
396,2020-08-13,124.0,125.9000015258789,123.4000015258789,124.44999694824219,56.77376174926758,10697595
397,2020-08-14,125.05000305175781,125.5,121.19999694824219,122.6500015258789,55.95260238647461,9152714
398,2020-08-17,124.0,128.35000610351562,123.4000015258789,127.94999694824219,58.37044906616211,23291926
399,2020-08-18,129.0,129.75,120.0999984741211,126.80000305175781,57.8458251953125,26536471
400,2020-08-19,126.80000305175781,129.75,126.6500015258789,129.0500030517578,58.87226486206055,11989907
401,2020-08-20,129.0,130.85000610351562,128.10000610351562,128.9499969482422,58.82663345336914,11240627
402,2020-08-21,130.39999389648438,132.35000610351562,129.10000610351562,130.6999969482422,59.6249885559082,13280472
403,2020-08-24,130.85000610351562,131.5,127.4000015258789,128.8000030517578,58.758216857910156,20943369
404,2020-08-25,128.85000610351562,130.8000030517578,128.0,130.0500030517578,59.328468322753906,8462854
405,2020-08-26,130.25,130.25,128.0,128.9499969482422,58.82663345336914,8376333
406,2020-08-27,129.3000030517578,129.3000030517578,126.0999984741211,127.8499984741211,58.324825286865234,21935103
407,2020-08-28,128.5,131.35000610351562,127.69999694824219,128.85000610351562,58.781028747558594,26542894
408,2020-08-31,129.89999389648438,134.64999389648438,126.3499984741211,128.64999389648438,58.689781188964844,51178643
409,2020-09-01,128.8000030517578,132.60000610351562,127.6500015258789,132.0,60.218048095703125,16224080
410,2020-09-02,132.4499969482422,133.39999389648438,129.25,131.10000610351562,59.80747604370117,15591382
411,2020-09-03,127.0999984741211,130.6999969482422,126.5999984741211,128.5,58.62136459350586,29493296
412,2020-09-04,127.0999984741211,128.8000030517578,125.0999984741211,125.94999694824219,57.45804214477539,11792674
413,2020-09-07,126.69999694824219,129.6999969482422,125.5,127.9000015258789,58.34762954711914,12132815
414,2020-09-08,127.6500015258789,128.10000610351562,125.0,125.55000305175781,57.27557373046875,7909393
415,2020-09-09,124.0,129.0,122.5999984741211,127.94999694824219,58.37044906616211,24847781
416,2020-09-10,129.0500030517578,131.25,128.0500030517578,130.4499969482422,59.51095199584961,18848222
417,2020-09-11,130.6999969482422,132.5,127.30000305175781,131.89999389648438,60.172428131103516,21976592
418,2020-09-14,132.0,132.35000610351562,128.5,129.64999389648438,59.14597702026367,8192101
419,2020-09-15,129.10000610351562,132.85000610351562,128.5500030517578,131.5500030517578,60.01275634765625,11137049
420,2020-09-16,132.5,135.0,131.89999389648438,134.3000030517578,61.267311096191406,20434371
421,2020-09-17,134.0,135.0,133.10000610351562,134.3000030517578,61.267311096191406,6774794
422,2020-09-18,135.6999969482422,136.0,129.6999969482422,130.9499969482422,59.739036560058594,16354162
423,2020-09-21,131.39999389648438,133.89999389648438,127.0999984741211,128.9499969482422,58.82663345336914,15900222
424,2020-09-22,129.9499969482422,129.9499969482422,126.25,127.1500015258789,58.005496978759766,10650128
425,2020-09-23,128.89999389648438,130.5500030517578,127.6500015258789,130.0,59.30564498901367,15115122
426,2020-09-24,128.10000610351562,134.0,128.10000610351562,131.75,60.10400390625,30204421
427,2020-09-25,132.39999389648438,138.39999389648438,131.6999969482422,137.0500030517578,62.52184295654297,26164592
428,2020-09-28,139.8000030517578,140.0,136.10000610351562,139.10000610351562,63.45705032348633,17296638
429,2020-09-29,140.6999969482422,141.5,138.0,139.9499969482422,63.84481430053711,25135720
430,2020-09-30,139.4499969482422,139.6999969482422,136.0500030517578,136.89999389648438,62.45341873168945,14615403
431,2020-10-01,137.60000610351562,139.25,136.75,137.4499969482422,62.70431900024414,9343343
432,2020-10-05,139.85000610351562,140.1999969482422,135.25,137.8000030517578,62.86399841308594,27440901
433,2020-10-06,137.6999969482422,139.0,136.1999969482422,137.89999389648438,62.90961837768555,26882776
434,2020-10-07,138.0,138.75,117.55000305175781,123.3499984741211,56.27193069458008,108053706
435,2020-10-08,123.5,127.1500015258789,111.0999984741211,117.9000015258789,53.78567123413086,112024663
436,2020-10-09,117.44999694824219,128.5,111.4000015258789,121.8499984741211,55.58765411376953,148365893
437,2020-10-12,109.69999694824219,109.69999694824219,92.1500015258789,96.94999694824219,44.228328704833984,145043336
438,2020-10-13,98.44999694824219,103.9000015258789,97.8499984741211,99.6500015258789,45.4600715637207,99094028
439,2020-10-14,99.05000305175781,100.5,92.80000305175781,98.44999694824219,44.91261672973633,62237695
440,2020-10-15,98.0,100.25,94.4000015258789,94.94999694824219,43.315940856933594,34921322
441,2020-10-16,96.25,98.0,94.5,94.9000015258789,43.29313278198242,24325948
442,2020-10-19,95.44999694824219,98.44999694824219,92.75,96.75,44.13710021972656,37394148
443,2020-10-20,96.30000305175781,100.05000305175781,95.8499984741211,99.25,45.277584075927734,35720982
444,2020-10-21,101.0,104.4000015258789,99.75,101.19999694824219,46.167171478271484,73029577
445,2020-10-22,106.0,107.75,103.30000305175781,104.44999694824219,47.649810791015625,79745011
446,2020-10-23,105.55000305175781,107.19999694824219,104.25,104.75,47.78667449951172,39413960
447,2020-10-26,104.69999694824219,106.9000015258789,103.3499984741211,103.8499984741211,47.3760871887207,46765178
448,2020-10-27,104.55000305175781,104.55000305175781,102.0,102.5,46.760223388671875,33619595
449,2020-10-28,94.30000305175781,98.5,93.6500015258789,95.4000015258789,47.96693801879883,50491711
450,2020-10-29,94.4000015258789,96.75,93.8499984741211,95.44999694824219,47.99208450317383,24380710
451,2020-10-30,95.80000305175781,96.4000015258789,93.30000305175781,95.75,48.14291763305664,18428297
452,2020-11-02,95.75,96.30000305175781,94.0,94.69999694824219,47.61498260498047,13078623
453,2020-11-03,95.4000015258789,96.4000015258789,94.5999984741211,94.8499984741211,47.69040298461914,13952913
454,2020-11-04,95.44999694824219,95.5,91.19999694824219,92.0,46.25743103027344,25617864
455,2020-11-05,92.9000015258789,94.9000015258789,91.6500015258789,94.25,47.388729095458984,32411974
456,2020-11-06,94.75,95.8499984741211,93.75,94.75,47.64013671875,14623081
457,2020-11-09,94.75,99.1500015258789,94.55000305175781,98.80000305175781,49.676456451416016,49168324
458,2020-11-10,101.4000015258789,101.4000015258789,97.05000305175781,99.75,50.15411376953125,30426536
459,2020-11-11,99.5,102.19999694824219,98.5999984741211,101.9000015258789,51.235130310058594,30289109
460,2020-11-12,101.25,103.80000305175781,100.6500015258789,103.44999694824219,52.01447296142578,34565638
461,2020-11-13,103.0,108.0,102.0,107.5,54.05080032348633,40034974
462,2020-11-14,108.0,108.5,107.5,108.05000305175781,54.327335357666016,4239009
463,2020-11-17,108.5,110.0,106.05000305175781,107.3499984741211,53.97537612915039,28307482
464,2020-11-18,107.0,109.80000305175781,106.30000305175781,108.9000015258789,54.754722595214844,20109037
465,2020-11-19,110.69999694824219,116.8499984741211,110.30000305175781,112.0999984741211,56.36367416381836,55092960
466,2020-11-20,112.75,113.30000305175781,109.5,111.05000305175781,55.83574295043945,26001384
467,2020-11-23,112.05000305175781,113.5999984741211,110.75,113.05000305175781,56.841331481933594,23294257
468,2020-11-24,113.3499984741211,117.19999694824219,112.80000305175781,115.80000305175781,58.224029541015625,29770286
469,2020-11-25,117.25,117.9000015258789,113.4000015258789,114.05000305175781,57.34413528442383,26396518
470,2020-11-26,114.30000305175781,119.0999984741211,113.19999694824219,118.80000305175781,59.73242950439453,36508712
471,2020-11-27,118.80000305175781,122.8499984741211,117.5,120.75,60.71287536621094,37532330
472,2020-12-01,122.30000305175781,122.30000305175781,120.0,121.55000305175781,61.11511993408203,17531535
473,2020-12-02,122.1500015258789,126.80000305175781,122.0,124.1500015258789,62.42239761352539,39093643
474,2020-12-03,124.55000305175781,127.5,123.5999984741211,126.4000015258789,63.553688049316406,24023433
475,2020-12-04,126.4000015258789,129.6999969482422,125.4000015258789,128.9499969482422,64.83582305908203,27068944
476,2020-12-07,129.60000610351562,133.5,129.60000610351562,132.0500030517578,66.3945083618164,24937666
477,2020-12-08,133.0,138.9499969482422,130.8000030517578,136.25,68.5062484741211,41355412
478,2020-12-09,137.4499969482422,145.6999969482422,137.1999969482422,143.5500030517578,72.17667388916016,64656405
479,2020-12-10,142.9499969482422,145.60000610351562,140.10000610351562,144.10000610351562,72.4532241821289,40886623
480,2020-12-11,145.39999389648438,147.64999389648438,142.5500030517578,146.5,73.6599349975586,25734091
481,2020-12-14,147.9499969482422,149.5,145.89999389648438,146.64999389648438,73.73534393310547,18641959
482,2020-12-15,145.75,147.25,142.85000610351562,145.75,73.28282928466797,22035135
483,2020-12-16,147.3000030517578,153.5,146.5,148.0,74.41413116455078,32956572
484,2020-12-17,148.9499969482422,149.25,145.89999389648438,146.5,73.6599349975586,15738442
485,2020-12-18,146.0,150.14999389648438,143.10000610351562,147.39999389648438,74.11244201660156,25200760
486,2020-12-21,147.3000030517578,147.3000030517578,130.5500030517578,133.64999389648438,67.19896697998047,40141910
487,2020-12-22,134.5500030517578,140.10000610351562,130.0,139.10000610351562,69.93921661376953,42061951
488,2020-12-23,139.10000610351562,151.1999969482422,137.75,150.4499969482422,75.64598083496094,73258033
489,2020-12-24,155.5,170.6999969482422,155.10000610351562,162.85000610351562,81.88068389892578,270968028
490,2020-12-28,162.4499969482422,165.35000610351562,158.5,163.4499969482422,82.1823501586914,38262010
491,2020-12-29,163.10000610351562,164.3000030517578,159.10000610351562,160.10000610351562,80.49798583984375,24223818
492,2020-12-30,160.14999389648438,162.5,156.10000610351562,162.0500030517578,81.47843170166016,24689065
493,2020-12-31,163.0500030517578,164.1999969482422,160.0,161.39999389648438,81.15162658691406,20074626
494,2021-01-01,161.8000030517578,162.35000610351562,160.0,160.39999389648438,80.64881896972656,9590065
495,2021-01-04,161.60000610351562,171.5,161.0,170.25,85.60137939453125,32854053
496,2021-01-05,168.5,170.4499969482422,166.89999389648438,169.0,84.9728775024414,18873277
497,2021-01-06,170.75,183.9499969482422,170.5500030517578,180.3000030517578,90.6545181274414,49999500
498,2021-01-07,181.5,187.35000610351562,181.5,185.5,93.26905059814453,32949315
499,2021-01-08,188.0,189.75,176.64999389648438,182.0500030517578,91.53441619873047,25476849
500,2021-01-11,179.25,182.64999389648438,175.4499969482422,179.14999389648438,90.07628631591797,26443871
501,2021-01-12,179.39999389648438,184.14999389648438,178.75,181.10000610351562,91.0567398071289,14828511
502,2021-01-13,182.75,184.1999969482422,176.39999389648438,180.5,90.75505828857422,16787140
503,2021-01-14,178.89999389648438,180.5,175.64999389648438,176.39999389648438,88.69359588623047,13052552
504,2021-01-15,176.8000030517578,178.9499969482422,173.35000610351562,175.60000610351562,88.2913589477539,16324499
505,2021-01-18,175.5,175.8000030517578,167.0500030517578,168.6999969482422,84.82205963134766,17040380
506,2021-01-19,170.0,176.0,170.0,174.0,87.48687744140625,10954431
507,2021-01-20,171.5500030517578,175.25,171.5,173.6999969482422,87.3360366821289,11709839
508,2021-01-21,174.9499969482422,175.25,167.5500030517578,169.0500030517578,84.9980239868164,10895884
509,2021-01-22,170.1999969482422,173.0,164.3000030517578,165.5500030517578,83.23822784423828,13618435
510,2021-01-25,165.89999389648438,167.6999969482422,162.4499969482422,165.1999969482422,83.06224822998047,13087676
511,2021-01-27,165.25,165.8000030517578,162.0,162.9499969482422,81.93094635009766,10420167
512,2021-01-28,160.35000610351562,164.1999969482422,160.35000610351562,162.75,81.83040618896484,9315988
513,2021-01-29,163.8000030517578,165.3000030517578,160.3000030517578,161.25,81.07621002197266,14514240
514,2021-02-01,161.0500030517578,172.5,161.0,171.35000610351562,86.15448760986328,17122983
515,2021-02-02,173.0500030517578,176.25,171.6999969482422,173.25,87.10977172851562,12556627
516,2021-02-03,173.25,176.89999389648438,172.8000030517578,173.89999389648438,87.43659973144531,9859693
517,2021-02-04,174.5,180.0,174.0500030517578,176.39999389648438,88.69359588623047,15430260
518,2021-02-05,178.5,179.35000610351562,172.5500030517578,174.4499969482422,87.71314239501953,12315157
519,2021-02-08,176.10000610351562,179.10000610351562,175.39999389648438,178.0,89.4980697631836,10896506
520,2021-02-09,178.3000030517578,188.25,178.3000030517578,181.75,91.38356018066406,22888866
521,2021-02-10,184.0,187.6999969482422,180.75,186.10000610351562,93.57073974609375,19580392
522,2021-02-11,185.5,190.39999389648438,183.64999389648438,187.4499969482422,94.24949645996094,10165976
523,2021-02-12,187.0,187.39999389648438,180.9499969482422,182.35000610351562,91.68523406982422,9635055
524,2021-02-15,183.0,186.4499969482422,182.1999969482422,184.0500030517578,92.54000091552734,8000109
525,2021-02-16,184.4499969482422,192.9499969482422,184.10000610351562,190.25,95.65736389160156,24155607
526,2021-02-17,190.1999969482422,195.3000030517578,186.35000610351562,192.85000610351562,96.96463012695312,17142487
527,2021-02-18,194.3000030517578,198.6999969482422,192.39999389648438,195.25,98.17134094238281,19077034
528,2021-02-19,195.9499969482422,195.9499969482422,185.89999389648438,190.8000030517578,95.93387603759766,14558896
529,2021-02-22,192.8000030517578,208.1999969482422,192.6999969482422,204.25,102.69652557373047,48211035
530,2021-02-23,204.3000030517578,210.5,204.3000030517578,208.5500030517578,104.85855102539062,23472362
531,2021-02-24,210.1999969482422,210.8000030517578,201.5,204.5500030517578,102.84734344482422,10649237
532,2021-02-25,207.3000030517578,210.89999389648438,205.60000610351562,208.14999389648438,104.65744018554688,17173463
533,2021-02-26,204.85000610351562,214.6999969482422,204.10000610351562,207.3000030517578,104.23004150390625,34717972
534,2021-03-01,209.25,216.39999389648438,205.14999389648438,213.60000610351562,107.397705078125,17480256
535,2021-03-02,215.75,217.9499969482422,213.1999969482422,214.75,107.97590637207031,12729476
536,2021-03-03,216.6999969482422,221.6999969482422,216.25,219.3000030517578,110.26363372802734,14189479
537,2021-03-04,215.8000030517578,217.0500030517578,212.0,213.25,107.22171020507812,13750833
538,2021-03-05,210.5,222.39999389648438,210.5,219.25,110.23847198486328,22131897
539,2021-03-08,222.4499969482422,229.5,221.0,224.8000030517578,113.02902221679688,24409291
540,2021-03-09,227.0,227.85000610351562,217.6999969482422,224.5,112.87818145751953,15980727
541,2021-03-10,224.14999389648438,228.4499969482422,221.25,226.25,113.75806427001953,22508396
542,2021-03-12,229.8000030517578,229.8000030517578,214.14999389648438,221.39999389648438,111.31948852539062,21345125
543,2021-03-15,222.10000610351562,227.0,218.25,226.25,113.75806427001953,23620753
544,2021-03-16,227.0,228.3000030517578,221.0,226.5,113.8837661743164,27174232
545,2021-03-17,230.10000610351562,231.6999969482422,223.75,224.8000030517578,113.02902221679688,30284720
546,2021-03-18,225.39999389648438,226.35000610351562,221.0,221.85000610351562,111.5457763671875,19059687
547,2021-03-19,219.85000610351562,224.1999969482422,219.39999389648438,222.1999969482422,111.72174835205078,15529758
548,2021-03-22,222.85000610351562,224.14999389648438,220.0500030517578,223.60000610351562,112.42566680908203,17117657
549,2021-03-23,223.89999389648438,224.75,222.39999389648438,223.75,112.50108337402344,18153789
550,2021-03-24,223.3000030517578,225.10000610351562,222.75,223.39999389648438,112.3250961303711,20887559
551,2021-03-25,224.10000610351562,224.25,220.35000610351562,222.5,111.87258911132812,30276235
552,2021-03-26,223.5,227.39999389648438,221.6999969482422,226.85000610351562,114.05976104736328,16219649
553,2021-03-30,228.89999389648438,230.85000610351562,226.89999389648438,230.10000610351562,115.69384765625,18234834
554,2021-03-31,229.75,230.75,228.1999969482422,228.75,115.01507568359375,10376309
555,2021-04-01,229.25,231.8000030517578,228.75,231.25,116.27207946777344,10398919
556,2021-04-05,230.5500030517578,232.89999389648438,229.0,231.75,116.52346801757812,14527112
557,2021-04-06,232.6999969482422,233.89999389648438,231.4499969482422,233.5500030517578,117.42851257324219,17652029
558,2021-04-07,234.0,238.85000610351562,233.3000030517578,236.85000610351562,119.08773040771484,42365445
559,2021-04-08,239.0,244.89999389648438,236.39999389648438,237.75,119.54023742675781,24821045
560,2021-04-09,238.10000610351562,241.39999389648438,228.1999969482422,231.35000610351562,116.32234954833984,10610296
561,2021-04-12,225.89999389648438,225.89999389648438,209.75,213.1999969482422,107.1965560913086,14765942
562,2021-04-13,213.3000030517578,219.5,212.10000610351562,218.4499969482422,109.83625793457031,9623854
563,2021-04-15,221.5500030517578,226.39999389648438,218.60000610351562,225.35000610351562,113.30555725097656,9752896
564,2021-04-16,226.1999969482422,235.25,224.14999389648438,231.8000030517578,116.5486068725586,11975438
565,2021-04-19,225.8000030517578,229.60000610351562,223.8000030517578,228.0500030517578,114.66312408447266,8509541
566,2021-04-20,228.8000030517578,231.89999389648438,222.5500030517578,226.10000610351562,113.68266296386719,7754673
567,2021-04-22,223.8000030517578,228.85000610351562,223.8000030517578,226.5,113.8837661743164,5431482
568,2021-04-23,227.89999389648438,234.0,226.3000030517578,228.0,114.63797760009766,12023111
569,2021-04-26,229.60000610351562,239.6999969482422,229.60000610351562,236.64999389648438,118.98719024658203,16763872
570,2021-04-27,239.75,244.5500030517578,239.10000610351562,243.35000610351562,122.35592651367188,15648609
571,2021-04-28,243.14999389648438,247.6999969482422,239.3000030517578,243.89999389648438,122.63247680664062,13518520
572,2021-04-29,245.75,256.5,242.5,255.0500030517578,128.23866271972656,25110119
573,2021-04-30,255.0500030517578,266.20001220703125,252.5500030517578,257.25,129.34481811523438,21911292
574,2021-05-03,255.39999389648438,262.3999938964844,252.60000610351562,256.45001220703125,128.94259643554688,12835262
575,2021-05-04,256.0,262.3999938964844,251.0,258.54998779296875,129.9984588623047,30234483
